title,company,location,date_posted,job_url,search_keyword,scraped_at
Ingénieur développeur Fullstack Node JS / React (H-F),SQLI,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-d%C3%A9veloppeur-fullstack-node-js-react-h-f-at-sqli-4343946233,Data Engineer,2026-03-18T02:31:33.813331
Data Business Analyst & Adoption Lead,Orange Business,"Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/data-business-analyst-adoption-lead-at-orange-business-4384031917,Data Engineer,2026-03-18T02:31:33.813331
Catalog Operations Intern Q-Commerce,Glovo,"Casablanca, Casablanca-Settat, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/catalog-operations-intern-q-commerce-at-glovo-4383217308,Data Engineer,2026-03-18T02:31:33.814331
"Technician, Quality",Magna International,"Cercle de Kenitra-Banlieue, Rabat-Salé-Kénitra, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/technician-quality-at-magna-international-4384152857,Data Engineer,2026-03-18T02:31:33.814331
Consulting Manager – Strategy & Transformation,Artefact,"Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/consulting-manager-%E2%80%93-strategy-transformation-at-artefact-4347867443,Data Engineer,2026-03-18T02:31:33.815330
Consulting Manager – Strategy & Transformation,Artefact,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/consulting-manager-%E2%80%93-strategy-transformation-at-artefact-4347847631,Data Engineer,2026-03-18T02:31:33.815330
Business Analyste SQL,Beelix Maroc,"Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/business-analyste-sql-at-beelix-maroc-4384487813,Data Analyst,2026-03-18T02:32:14.239733
Stagiaire en Data (F/H),Sofrecom Maroc,Casablanca et périphérie,2026-03-13,https://ma.linkedin.com/jobs/view/stagiaire-en-data-f-h-at-sofrecom-maroc-4385384433,Data Analyst,2026-03-18T02:32:14.241736
AI Data Quality Analyst,Alignerr,Maroc,2026-03-16,https://ma.linkedin.com/jobs/view/ai-data-quality-analyst-at-alignerr-4386094817,Data Analyst,2026-03-18T02:32:14.243732
Business Analyst,SUN PHARMA,"Bouskoura, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/business-analyst-at-sun-pharma-4384056410,Data Analyst,2026-03-18T02:32:14.247731
Consultant Power Platform,SQLI,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/consultant-power-platform-at-sqli-4363260504,Data Analyst,2026-03-18T02:32:14.249730
Business Analyst – Sales Efficiency,Société Générale,"Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/business-analyst-%E2%80%93-sales-efficiency-at-societe-generale-4384871609,Data Analyst,2026-03-18T02:32:14.251731
Business Analyst,JESA S.A,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/business-analyst-at-jesa-s-a-4386323354,Data Analyst,2026-03-18T02:32:14.252732
Business Analyst,ALTEN MAROC,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/business-analyst-at-alten-maroc-4384065123,Data Analyst,2026-03-18T02:32:14.252732
Stagiaire Pré embauche - Développeur Sage 1000,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/stagiaire-pr%C3%A9-embauche-d%C3%A9veloppeur-sage-1000-at-inetum-4317331985,Data Analyst,2026-03-18T02:32:14.253731
Business Analyst – SAP Finance,BROME Consulting & Technology,"Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/business-analyst-%E2%80%93-sap-finance-at-brome-consulting-technology-4386926377,Data Analyst,2026-03-18T02:32:14.254731
Ingénieur poste de travail N3,MAROC FER,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-poste-de-travail-n3-at-maroc-fer-4386932208,Data Analyst,2026-03-18T02:32:14.255731
Tech Lead,Yakeey,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/tech-lead-at-yakeey-4383133756,Data Analyst,2026-03-18T02:32:14.255731
Business Analyst,BNP Paribas,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/business-analyst-at-bnp-paribas-4384871336,Data Analyst,2026-03-18T02:32:14.255731
Business Analyst – BMP Claims,BROME Consulting & Technology,"Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/business-analyst-%E2%80%93-bmp-claims-at-brome-consulting-technology-4386926373,Data Analyst,2026-03-18T02:32:14.257747
Business Operations Analyst,Arrow Components,Casablanca et périphérie,2026-03-16,https://ma.linkedin.com/jobs/view/business-operations-analyst-at-arrow-components-4386370234,Data Analyst,2026-03-18T02:32:14.257747
Business Analyst Projets,LabelVie,Casablanca et périphérie,2026-03-12,https://ma.linkedin.com/jobs/view/business-analyst-projets-at-labelvie-4382784131,Data Analyst,2026-03-18T02:32:14.258739
Développeur Ms PowerApps (projet RH),NGBS,"Fès, Fès-Meknès, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-ms-powerapps-projet-rh-at-ngbs-4384190786,Data Analyst,2026-03-18T02:32:14.259737
Business Analyst,IDEMIA Public Security,"Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/business-analyst-at-idemia-public-security-4383540556,Data Analyst,2026-03-18T02:32:14.259737
Consultant Power Platform,SQLI,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/consultant-power-platform-at-sqli-4363260504,Data Analyst,2026-03-18T02:32:14.263736
Business Analyst – Sales Efficiency,Société Générale,"Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/business-analyst-%E2%80%93-sales-efficiency-at-societe-generale-4384871609,Data Analyst,2026-03-18T02:32:14.265735
Business Analyst,JESA S.A,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/business-analyst-at-jesa-s-a-4386323354,Data Analyst,2026-03-18T02:32:14.266733
Métrologue (H/F) - GROUPE MECACHROME,AEROCONTACT.COM,"Tanger, Tanger-Tétouan-Al Hoceïma, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/m%C3%A9trologue-h-f-groupe-mecachrome-at-aerocontact-4382373896,Data Analyst,2026-03-18T02:32:27.574286
System Admin,LAWAZEM | لوازم,Maroc,2026-03-16,https://ma.linkedin.com/jobs/view/system-admin-at-lawazem-%D9%84%D9%88%D8%A7%D8%B2%D9%85-4386320264,Data Analyst,2026-03-18T02:32:27.574286
Home Data Collection Associate (Remote),Re-Lyticx,"Agadir, Souss-Massa, Maroc",2026-03-14,https://ma.linkedin.com/jobs/view/home-data-collection-associate-remote-at-re-lyticx-4385822711,Data Analyst,2026-03-18T02:32:27.576255
Junior Brand Manager L'Oréal Paris,L'Oréal,Maroc,2026-03-13,https://ma.linkedin.com/jobs/view/junior-brand-manager-l-or%C3%A9al-paris-at-l-or%C3%A9al-4385369991,Data Analyst,2026-03-18T02:32:27.576255
Administrateur IT,AXA Assurance Maroc,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/administrateur-it-at-axa-assurance-maroc-4386352723,Data Analyst,2026-03-18T02:32:27.576255
Chargé(e) d’Accueil F/H,"Matys, A Cegid Company","Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/charg%C3%A9-e-d%E2%80%99accueil-f-h-at-matys-4343898604,Data Analyst,2026-03-18T02:32:27.577243
IT Desktop and Network Support (Dispatch) AG M,BRILLIANT COMPUTERS CITADEL  AND INFORMATION TECHNOLOGY,"Agadir, Souss-Massa, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/it-desktop-and-network-support-dispatch-ag-m-at-brilliant-computers-citadel-and-information-technology-4385903201,Data Analyst,2026-03-18T02:32:27.577243
Senior AI Engineer / AI Solutions Architect,Waggners Talent,"Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/senior-ai-engineer-ai-solutions-architect-at-waggners-talent-4384045041,AI Engineer,2026-03-18T02:34:15.725932
Engineer I,Marriott International,"Taghazout, Souss-Massa, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/engineer-i-at-marriott-international-4384296154,NLP Engineer,2026-03-18T02:34:53.414294
Ingénieur SecOps,Docaposte Maroc,"Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-secops-at-docaposte-maroc-4383008520,NLP Engineer,2026-03-18T02:34:53.415294
Ingénieur N1 – Réflectométrie (H/F),Intelcia Tech,"Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-n1-%E2%80%93-r%C3%A9flectom%C3%A9trie-h-f-at-intelcia-tech-4386744438,NLP Engineer,2026-03-18T02:34:53.415294
CBS - Postdoctoral Fellow in Biochemical and Bioprocess Engineering,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,https://ma.linkedin.com/jobs/view/cbs-postdoctoral-fellow-in-biochemical-and-bioprocess-engineering-at-um6p-university-mohammed-vi-polytechnic-4386012492,NLP Engineer,2026-03-18T02:34:53.416291
Ingénieur Structuration Pre-Trade,Société Générale,"Casablanca, Casablanca-Settat, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-structuration-pre-trade-at-societe-generale-4382567675,NLP Engineer,2026-03-18T02:34:53.416291
Ingénieur IAM & SSO,ALTEN MAROC,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-iam-sso-at-alten-maroc-4384070092,NLP Engineer,2026-03-18T02:34:53.416291
Ingénieur poste de travail N2,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-poste-de-travail-n2-at-inetum-4118597105,NLP Engineer,2026-03-18T02:34:53.417290
Ingénieur organisation F/H - SAFRAN AIRCRAFT ENGINES,AEROCONTACT.COM,"Nouacer, Marrakech-Safi, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-organisation-f-h-safran-aircraft-engines-at-aerocontact-4386309293,NLP Engineer,2026-03-18T02:34:53.417290
Engineering Technicien-8,Aptiv,"Tanger, Tanger-Tétouan-Al Hoceïma, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/engineering-technicien-8-at-aptiv-4386905583,NLP Engineer,2026-03-18T02:34:53.417290
Ingénieur organisation F/H - SAFRAN AIRCRAFT ENGINES,AEROCONTACT.COM,"Nouacer, Marrakech-Safi, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-organisation-f-h-safran-aircraft-engines-at-aerocontact-4384890603,NLP Engineer,2026-03-18T02:34:53.418290
Ingénieur Structuration Post Trade,Société Générale,"Casablanca, Casablanca-Settat, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-structuration-post-trade-at-societe-generale-4382585077,NLP Engineer,2026-03-18T02:34:53.418290
Ingénieur Workplace N3,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-workplace-n3-at-inetum-4176561326,NLP Engineer,2026-03-18T02:34:53.418290
Ingénieur IAM & SSO,ALTEN,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-iam-sso-at-alten-4384069101,NLP Engineer,2026-03-18T02:34:53.418290
Ingénieur Technico-fonctionnel « Gestion des temps »,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-technico-fonctionnel-%C2%AB-gestion-des-temps-%C2%BB-at-inetum-4157929266,NLP Engineer,2026-03-18T02:34:53.419290
Ingénieur SAV Radiologie,Robert & Partners,Casablanca et périphérie,2026-03-17,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-sav-radiologie-at-robert-partners-4385691688,NLP Engineer,2026-03-18T02:34:53.419290
Ingénieur SysOps N3,Confidentiel,Casablanca et périphérie,2026-03-12,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-sysops-n3-at-confidentiel-4384546938,NLP Engineer,2026-03-18T02:34:53.419290
Cloud DevOps / MLOps Engineer (AWS & GCP),Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/cloud-devops-mlops-engineer-aws-gcp-at-inetum-4344298862,MLOps Engineer,2026-03-18T02:36:10.803761
Consultante / Consultant Power BI Senior,Capgemini,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/consultante-consultant-power-bi-senior-at-capgemini-4385145711,Business Intelligence,2026-03-18T02:36:50.394980
Big Data & Power BI Technical Lead,Bravent,Maroc,2026-03-13,https://ma.linkedin.com/jobs/view/big-data-power-bi-technical-lead-at-bravent-4384269142,Business Intelligence,2026-03-18T02:36:50.395980
Sales Executive - US market (Entry-level),Marcus Evans Group,Casablanca et périphérie,2026-03-16,https://ma.linkedin.com/jobs/view/sales-executive-us-market-entry-level-at-marcus-evans-group-4386538358,Business Intelligence,2026-03-18T02:36:50.396980
Investment Professional - North Africa - DFI Program,CrossBoundary Group,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/investment-professional-north-africa-dfi-program-at-crossboundary-group-4385328884,Business Intelligence,2026-03-18T02:36:50.396980
IT L1 Support,APM Terminals,Tanger et périphérie,2026-03-11,https://ma.linkedin.com/jobs/view/it-l1-support-at-apm-terminals-4384387618,Business Intelligence,2026-03-18T02:36:50.399980
Consultant EPM Finance (F/H),VISEO,"Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/consultant-epm-finance-f-h-at-viseo-4375780335,Business Intelligence,2026-03-18T02:36:50.399980
Manager Regulatory Affairs Maghreb,Philip Morris International,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/manager-regulatory-affairs-maghreb-at-philip-morris-international-4386084699,Business Intelligence,2026-03-18T02:36:50.399980
F&O Supply Chain Management Consultant,sa.global,Maroc,2026-03-13,https://ma.linkedin.com/jobs/view/f-o-supply-chain-management-consultant-at-sa-global-4215909470,Business Intelligence,2026-03-18T02:36:50.400980
E2E Planning Master Data Manager,Pfizer,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/e2e-planning-master-data-manager-at-pfizer-4386368119,Business Intelligence,2026-03-18T02:36:50.400980
BC Financials Management Consultant,sa.global,Maroc,2026-03-13,https://ma.linkedin.com/jobs/view/bc-financials-management-consultant-at-sa-global-4215913125,Business Intelligence,2026-03-18T02:36:50.401980
"Cloud Solution Architect - Power Platform, Power BI",Concentrix,"Agadir, Souss-Massa, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/cloud-solution-architect-power-platform-power-bi-at-concentrix-4373448351,Business Intelligence,2026-03-18T02:36:50.402981
IS CX Solution Architect for Artificial Intelligence,ABB,Maroc,2026-03-18,https://ma.linkedin.com/jobs/view/is-cx-solution-architect-for-artificial-intelligence-at-abb-4386910445,Business Intelligence,2026-03-18T02:36:50.403988
Security Business Partner,APM Terminals,Tanger et périphérie,2026-03-12,https://ma.linkedin.com/jobs/view/security-business-partner-at-apm-terminals-4384864060,Business Intelligence,2026-03-18T02:36:50.403988
Business Analyst (Relocation to Portugal),Aubay Portugal,Maroc,2026-03-11,https://ma.linkedin.com/jobs/view/business-analyst-relocation-to-portugal-at-aubay-portugal-4384333236,BI Analyst,2026-03-18T02:37:31.932031
Business Analyst - Telco Campaign,TELUS Digital,"Casablanca-Settat, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/business-analyst-telco-campaign-at-telus-digital-4384338395,BI Analyst,2026-03-18T02:37:31.932031
Business Analyste (F/H),Sofrecom Maroc,Rabat et périphérie,2026-03-11,https://ma.linkedin.com/jobs/view/business-analyste-f-h-at-sofrecom-maroc-4384311436,BI Analyst,2026-03-18T02:37:31.932031
🚀 Agile Business Analyst Technique | Casablanca (Hybride),01TEK,"Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/%F0%9F%9A%80-agile-business-analyst-technique-casablanca-hybride-at-01tek-4386761275,BI Analyst,2026-03-18T02:37:31.932031
Business Analyst – Engineering Inspection Services,BROME Consulting & Technology,"Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/business-analyst-%E2%80%93-engineering-inspection-services-at-brome-consulting-technology-4386918592,BI Analyst,2026-03-18T02:37:31.932031
Business Analyst – Outbound Communications,BROME Consulting & Technology,"Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/business-analyst-%E2%80%93-outbound-communications-at-brome-consulting-technology-4386922456,BI Analyst,2026-03-18T02:37:31.932031
Business Analyst - Cross Asset Regulation Team,Société Générale,"Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/business-analyst-cross-asset-regulation-team-at-societe-generale-4384849053,BI Analyst,2026-03-18T02:37:31.932031
ECS EMEA - Business Transformation Analyst,Arrow Electronics,"Casablanca, Casablanca-Settat, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/ecs-emea-business-transformation-analyst-at-arrow-electronics-4340141381,BI Analyst,2026-03-18T02:37:31.932031
ECS EMEA - Business Transformation Analyst,Arrow Electronics,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/ecs-emea-business-transformation-analyst-at-arrow-electronics-4367156706,BI Analyst,2026-03-18T02:37:31.932031
Data Architect,Capgemini,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/data-architect-at-capgemini-4383163294,Data Architect,2026-03-18T02:38:09.635312
Senior Data Architect / Expert,DXC Technology Morocco,Rabat et périphérie,2026-03-13,https://ma.linkedin.com/jobs/view/senior-data-architect-expert-at-dxc-technology-morocco-4385147913,Data Architect,2026-03-18T02:38:09.636311
Architecte Cloud DATA/BIG DATA (F/H),Sofrecom Maroc,Casablanca et périphérie,2026-03-16,https://ma.linkedin.com/jobs/view/architecte-cloud-data-big-data-f-h-at-sofrecom-maroc-4386322364,Data Architect,2026-03-18T02:38:09.636311
Head of  BOS Enterprise Architecture,Ericsson,Casablanca et périphérie,2026-03-13,https://ma.linkedin.com/jobs/view/head-of-bos-enterprise-architecture-at-ericsson-4384218328,Data Architect,2026-03-18T02:38:09.638310
Fullstack Developer (Vue/.Net) - Fully Remote (Morocco),Journi,"Marrakech, Marrakech-Safi, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/fullstack-developer-vue-net-fully-remote-morocco-at-journi-4382214646,Software Engineer,2026-03-18T02:38:48.986550
Ingénieur Etudes et Développement C#/.Net,Société Générale,"Casablanca, Casablanca-Settat, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-etudes-et-d%C3%A9veloppement-c%23-net-at-societe-generale-4382587028,Software Engineer,2026-03-18T02:38:48.990592
Fullstack Java/Angular - Sénior,MAROC FER,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/fullstack-java-angular-s%C3%A9nior-at-maroc-fer-4386381254,Software Engineer,2026-03-18T02:38:48.992592
Stagiaire PHP (F/H),Sofrecom Maroc,Casablanca et périphérie,2026-03-12,https://ma.linkedin.com/jobs/view/stagiaire-php-f-h-at-sofrecom-maroc-4384810780,Software Engineer,2026-03-18T02:38:48.992592
Fullstack Java/Angular - Sénior,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/fullstack-java-angular-s%C3%A9nior-at-inetum-4386338791,Software Engineer,2026-03-18T02:38:48.992592
C++ Developer & Tester,ALTEN MAROC,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/c%2B%2B-developer-tester-at-alten-maroc-4378916599,Software Engineer,2026-03-18T02:38:48.994593
Développement Back-End Java / Reactive Spring Expérimenté,ALTEN,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/d%C3%A9veloppement-back-end-java-reactive-spring-exp%C3%A9riment%C3%A9-at-alten-4382785949,Software Engineer,2026-03-18T02:38:48.994593
Test Automation Engineer - .NET SaaS ERP on AWS,Myfactory,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/test-automation-engineer-net-saas-erp-on-aws-at-myfactory-international-gmbh-4386502458,Software Engineer,2026-03-18T02:38:48.995593
Test Automation Engineer - .NET SaaS ERP on AWS,Forterro,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/test-automation-engineer-net-saas-erp-on-aws-at-forterro-4386376045,Software Engineer,2026-03-18T02:38:48.995593
C++ Developer and Tester,ALTEN MAROC,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/c%2B%2B-developer-and-tester-at-alten-maroc-4378182516,Software Engineer,2026-03-18T02:38:48.996595
Test Automation Engineer - .NET SaaS ERP on AWS,Abas Ibérica,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/test-automation-engineer-net-saas-erp-on-aws-at-abas-ib%C3%A9rica-4386529931,Software Engineer,2026-03-18T02:38:48.997592
Java Technical Expert,SQLI,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/java-technical-expert-at-sqli-4385333921,Software Engineer,2026-03-18T02:38:48.997592
Senior Test Automation Engineer — .NET SaaS ERP on AWS,Forterro,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/senior-test-automation-engineer-%E2%80%94-net-saas-erp-on-aws-at-forterro-4386374103,Software Engineer,2026-03-18T02:38:48.998592
Software Asset Manager,Orange Business,"Hssaine, Rabat-Salé-Kénitra, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/software-asset-manager-at-orange-business-4369818960,Software Engineer,2026-03-18T02:38:48.998592
Fullstack Java/Angular - Sénior,Inetum,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/fullstack-java-angular-s%C3%A9nior-at-inetum-4386339611,Software Engineer,2026-03-18T02:38:48.998592
Développement Back-End Java / Reactive Spring Expérimenté,ALTEN MAROC,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/d%C3%A9veloppement-back-end-java-reactive-spring-exp%C3%A9riment%C3%A9-at-alten-maroc-4382788760,Software Engineer,2026-03-18T02:38:48.999555
Senior Test Automation Engineer — .NET SaaS ERP on AWS,Myfactory,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/senior-test-automation-engineer-%E2%80%94-net-saas-erp-on-aws-at-myfactory-international-gmbh-4386503452,Software Engineer,2026-03-18T02:38:48.999555
Performance Test Engineer H/F  (Rabat/Casablanca),SQLI,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-17,https://ma.linkedin.com/jobs/view/performance-test-engineer-h-f-rabat-casablanca-at-sqli-4361310862,Software Engineer,2026-03-18T02:38:49.000551
Test Automation Engineer – HiL Testing,Bertrandt Group,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/test-automation-engineer-%E2%80%93-hil-testing-at-bertrandt-group-4383125835,Software Engineer,2026-03-18T02:38:49.001552
Ingénieur(e) Test de Performance - Gatling (Casa /Rabat),SQLI,"Méchouar de Casablanca, Casablanca-Settat, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-e-test-de-performance-gatling-casa-rabat-at-sqli-4384813335,Software Engineer,2026-03-18T02:38:49.002550
Senior .NET Developer & Integration Specialist – ERP (myfactory),Forterro,Casablanca et périphérie,2026-03-13,https://ma.linkedin.com/jobs/view/senior-net-developer-integration-specialist-%E2%80%93-erp-myfactory-at-forterro-4385331412,Software Engineer,2026-03-18T02:38:49.002550
Senior Test Automation Engineer — .NET SaaS ERP on AWS,Abas Ibérica,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/senior-test-automation-engineer-%E2%80%94-net-saas-erp-on-aws-at-abas-ib%C3%A9rica-4386546076,Software Engineer,2026-03-18T02:38:49.003550
Senior Backend Developer (T-Shaped),Yakeey,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/senior-backend-developer-t-shaped-at-yakeey-4384253182,Software Engineer,2026-03-18T02:38:49.003550
Concepteur Développeur PHP Angular (F/H),Sofrecom Maroc,"Casablanca-Settat, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/concepteur-d%C3%A9veloppeur-php-angular-f-h-at-sofrecom-maroc-4384177703,Software Engineer,2026-03-18T02:38:49.004549
Senior Developer,BROME Consulting & Technology,"Casablanca, Casablanca-Settat, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/senior-developer-at-brome-consulting-technology-4384319636,Software Engineer,2026-03-18T02:38:49.005550
Développement Back-End Java / Reactive Spring Expérimenté,ALTEN,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-12,https://ma.linkedin.com/jobs/view/d%C3%A9veloppement-back-end-java-reactive-spring-exp%C3%A9riment%C3%A9-at-alten-4382785949,Software Engineer,2026-03-18T02:38:49.005550
Test Automation Engineer - .NET SaaS ERP on AWS,Myfactory,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/test-automation-engineer-net-saas-erp-on-aws-at-myfactory-international-gmbh-4386502458,Software Engineer,2026-03-18T02:38:49.006550
Test Automation Engineer - .NET SaaS ERP on AWS,Forterro,"Casablanca, Casablanca-Settat, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/test-automation-engineer-net-saas-erp-on-aws-at-forterro-4386376045,Software Engineer,2026-03-18T02:38:49.006550
C++ Developer and Tester,ALTEN MAROC,"Rabat, Rabat-Salé-Kénitra, Maroc",2026-03-13,https://ma.linkedin.com/jobs/view/c%2B%2B-developer-and-tester-at-alten-maroc-4378182516,Software Engineer,2026-03-18T02:38:49.007550
Test Automation Engineer - .NET SaaS ERP on AWS,Abas Ibérica,"Casablanca, Casablanca-Settat, Maroc",2026-03-16,https://ma.linkedin.com/jobs/view/test-automation-engineer-net-saas-erp-on-aws-at-abas-ib%C3%A9rica-4386529931,Software Engineer,2026-03-18T02:38:49.008549
Stagiaires Design & Expérience Utilisateur Développement Web & IT – Poste basé a Berrechid,MA LOGISTICS,"Berrechid, Casablanca-Settat, Maroc",2026-03-11,https://ma.linkedin.com/jobs/view/stagiaires-design-exp%C3%A9rience-utilisateur-d%C3%A9veloppement-web-it-%E2%80%93-poste-bas%C3%A9-a-berrechid-at-ma-logistics-4384378706,Software Engineer,2026-03-18T02:39:01.959382
Head of Technology,Pay10 Maroc,Casablanca et périphérie,2026-03-17,https://ma.linkedin.com/jobs/view/head-of-technology-at-pay10-maroc-4384449712,Software Engineer,2026-03-18T02:39:01.959382
